rating,date,variation,verified_reviews,feedback,row_id,sentiment,categories,keywords,summary
5,30-Jul-18,Charcoal Fabric ,Having so much fun with Alexa. Love being able to listen to music when I’m across the room or busy doing something else.,1,108,positive,Alexa Skills and Features,having fun with Alexa | listen to music | across the room,User enjoys playing music and using Alexa while busy or away.
5,30-Jul-18,Charcoal Fabric ,"So far it seems to be a very nice item. It picks up on my voice and understands me without any problems. The other day I asked it to turn down the music from the next room and it heard me just fine. I've only used it to listen to music and check the weather, but it has done both of those things very well.",1,109,positive,Voice Recognition | Alexa Skills and Features,picks up voice well | understands commands | music and weather,Voice recognition works reliably; successfully uses music and weather features.
5,30-Jul-18,Charcoal Fabric ,"I love it,she is very helpful. I use her for remembering things and sleep. You can ask her just about anything. I have only had her for about a week so still learning her.",1,110,positive,Alexa Skills and Features,very helpful | remembering things | sleep | still learning,User loves Alexa's helpfulness for reminders and sleep after one week of use.
4,30-Jul-18,Charcoal Fabric ,"It's better than the 1st gen in every way except for one. I really miss the ring at the top for volume control. It was quicker and easier to just grab the top and twist without having to look at the buttons and find the &#34;-&#34; one and press it a few times. I also wish the bass was a bit better. All in all, it's a great device and I'm happy with it.",1,111,mixed,Design and Appearance | Sound Quality,better than 1st gen | miss ring volume control | wish bass better,Improved over first generation but misses physical volume ring and desires better bass quality.
5,30-Jul-18,Charcoal Fabric ,I love having an Alexa!,1,112,positive,Alexa Skills and Features,love having Alexa,User expresses satisfaction with owning an Alexa device.
5,30-Jul-18,Heather Gray Fabric ,I am thoroughly enjoying my Ecoo! Love to have it read my audiobook to me while in the office and then I can simply open the audiobook on my kindle to continue it when elsewhere. Wonderful for listening to music when not in the mood for a book. Great for setting reminders for myself too and so much more.,1,113,positive,Alexa Skills and Features | Video and Streaming,audiobook reading | music listening | setting reminders | thoroughly enjoying,"User loves Alexa for audiobooks, music, reminders, and seamless Kindle integration."
5,30-Jul-18,Heather Gray Fabric ,"I love the sound quality of this unit, it is a very clear sound.",1,114,positive,Sound Quality,love sound quality | very clear sound,User praises the device for its clear and high-quality sound output.
4,30-Jul-18,Sandstone Fabric ,I just this for listening to talk radio in the morning and turning lights on and off etc. The system does an excellent job as a full house sound system streaming Sirius.,1,115,positive,Alexa Skills and Features | Smart Home Integration,talk radio | turning lights on and off | full house sound system | Sirius streaming,Device excels as full-house sound system for radio and smart home light control.
5,30-Jul-18,Charcoal Fabric ,"I have had for only a week, so I am still learning all that Alexa can do. It is a learning process. I love the music I can call up any time. I listen to podcasts and radio stations. I have just started keeping shopping lists and grocery lists, which I love. I don’t have to search for paper and pencil. Getting time and temperature are great, do not have to wait for weather reports. The sound is good. I am not fussy about woofers, tweeters, base , etc. the Echo is fine for me. This afternoon I am going to try “dropping in”.on my son when he gets home. Going to surprise him.",1,116,positive,Alexa Skills and Features | Sound Quality,learning all Alexa can do | music anytime | shopping and grocery lists | good sound,"User delighted with music, podcasts, lists, and time features after one week."
5,30-Jul-18,Charcoal Fabric ,"Great sound quality, great features, great product. Multi room music is very cool.",1,117,positive,Sound Quality | Alexa Skills and Features,great sound quality | great features | multi room music,"User praises sound quality, features, and multi-room music capability."
5,30-Jul-18,Charcoal Fabric ,Everyone should have an Echo or two or three or more. I bought my Echo through QVC.,1,118,positive,,everyone should have Echo | bought through QVC,User enthusiastically recommends Echo devices and mentions QVC purchase.
3,30-Jul-18,Sandstone Fabric ,it's annoying that everything they show Alexa as being able to do has to be downloaded. You spend so much time trying to figure out how to phrase it for the machine that you may as well just look it up yourself,1,119,negative,Alexa Skills and Features,everything has to be downloaded | figure out phrasing | annoying | may as well look it up,User frustrated that Alexa features require downloads and difficult phrasing instead of direct answers.
5,30-Jul-18,Charcoal Fabric ,I have had Alexa since the beginning. I accidentally spilled water on her and have replaced it with the 2nd generation. I decided I couldn't be without an Echo. Setup was easy and had it working within minutes.,1,120,positive,Setup and Configuration | Device Reliability,easy setup | working within minutes | replaced device | no issues,Easy setup and quick to get working after replacing water-damaged original Echo.
5,30-Jul-18,Charcoal Fabric ,"I like being able to tell Alexia the music I want to hear, but sometimes she has trouble finding the song if I am not very specific about the title.",1,121,mixed,Voice Recognition | Alexa Skills and Features,music requests | voice recognition struggles | specificity required,Enjoys music playback but Alexa sometimes struggles to find songs without precise titles.
5,30-Jul-18,Heather Gray Fabric ,I like the looks better than the original echo. I moved my old echo to the basement family room. Nice sound.,1,122,positive,Design and Appearance | Sound Quality,improved design | nice sound | aesthetic improvement,Prefers second generation Echo's appearance and appreciates its sound quality.
5,30-Jul-18,Charcoal Fabric ,The Echo is wonderful but I'm still learning how to use it. Music requests are somewhat limited.,1,123,mixed,Alexa Skills and Features,learning curve | music limitations | wonderful device,Finds Echo wonderful but is still learning its capabilities and notes limited music options.
3,30-Jul-18,Heather Gray Fabric ,"Doesn't know half the things asked. Can't recognize my sprinkler wifi controller, even though product details says it is compatible. Can't program or change my wifi thermostat settings and its matched up on same wifi router. Just a handy music player. That's if you have Amazon Music.",1,124,negative,Smart Home Integration | Voice Recognition | Alexa Skills and Features,limited compatibility | Wi-Fi controller issues | thermostat control fails | music only,Smart home integration fails despite listed compatibility; primarily useful only as music player.
5,30-Jul-18,Sandstone Fabric ,awesome.understands my kids,1,125,positive,Voice Recognition,understands children | responsive,Alexa reliably understands and responds to children's requests.
5,30-Jul-18,Charcoal Fabric ,We were pleasantly surprised at the sound quality and the many features. How nice to easily hear a particular artist or hear our books just by a simple command. Looking forward to exploring other options with this device.,1,126,positive,Sound Quality | Alexa Skills and Features,excellent sound quality | many features | music and audiobooks | exceeded expectations,"Impressed by sound quality, diverse features, and ease of requesting music and audiobooks."
5,30-Jul-18,Heather Gray Fabric ,Met and exceeded my expectations. Easy set up and is really quick in responses.,1,127,positive,Setup and Configuration | Alexa Skills and Features,easy setup | quick responses | exceeded expectations,Easy setup and fast response times exceed customer expectations.
